id,altitud,tipo,subtipo,localidad,nombre,especie,altura,eje_mayor,eje_menor,diametro_base,porcentaje_herbivoria,origen,edad,cesped,tipo_individuo,edad_interpolada,tree_class,tree_type,size_category,crop_code
26079,1729,ROBLEDAL,ROBLEDAL,SANJUAN,A037,roble,700,NA,NA,23,NA,semilla,NA,f,ADULTO,144,tree_large,adult,size750,SJ2
26085,1729,ROBLEDAL,ROBLEDAL,SANJUAN,A037,roble,74,70,40,1,10,rebrote,NA,f,JUVENIL,16,seedling_large,juvenile,size90,SJ2
26078,1729,ROBLEDAL,ROBLEDAL,SANJUAN,A037,roble,80,140,90,0,20,rebrote,NA,t,JUVENIL,17,seedling_large,juvenile,size90,SJ2
26108,1729,ROBLEDAL,ROBLEDAL,SANJUAN,A037,roble,800,NA,NA,24,NA,semilla,NA,f,ADULTO,165,tree_large,adult,size1000,SJ2
26100,1729,ROBLEDAL,ROBLEDAL,SANJUAN,A037,roble,850,NA,NA,20,NA,semilla,NA,f,ADULTO,175,tree_medium,adult,size1000,SJ2
26088,1729,ROBLEDAL,ROBLEDAL,SANJUAN,A037,roble,90,80,50,1,NA,rebrote,NA,f,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26081,1729,ROBLEDAL,ROBLEDAL,SANJUAN,A037,roble,90,130,100,2,NA,semilla,NA,f,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26086,1729,ROBLEDAL,ROBLEDAL,SANJUAN,A037,roble,950,NA,NA,13,NA,semilla,NA,f,ADULTO,195,tree_medium,adult,size1000,SJ2
26156,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,100,NA,NA,3,NA,rebrote,NA,f,ADULTO,21,sapling_large,juvenile,size120,SJ2
26160,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,100,NA,NA,1,NA,rebrote,NA,f,ADULTO,21,seedling_large,juvenile,size120,SJ2
26135,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,100,60,50,2,NA,rebrote,NA,f,ADULTO,21,seedling_large,juvenile,size120,SJ2
26124,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,1000,NA,NA,25,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ2
26131,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,1000,NA,NA,24,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ2
26145,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,1000,NA,NA,29,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ2
26127,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,110,NA,NA,1,NA,rebrote,NA,f,ADULTO,23,seedling_large,juvenile,size120,SJ2
26128,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,110,NA,NA,2,10,rebrote,NA,f,ADULTO,23,seedling_large,juvenile,size120,SJ2
26129,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,110,NA,NA,2,NA,rebrote,NA,f,ADULTO,23,seedling_large,juvenile,size120,SJ2
26140,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,115,NA,NA,2,NA,rebrote,NA,f,ADULTO,24,seedling_large,juvenile,size120,SJ2
26162,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,120,NA,NA,2,NA,rebrote,NA,f,ADULTO,25,seedling_large,juvenile,size120,SJ2
26166,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,120,300,200,0,NA,rebrote,NA,t,ADULTO,25,seedling_large,juvenile,size120,SJ2
26172,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,120,220,210,0,NA,rebrote,NA,t,ADULTO,25,seedling_large,juvenile,size120,SJ2
26148,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,120,NA,NA,2,20,rebrote,NA,f,ADULTO,25,seedling_large,juvenile,size120,SJ2
26158,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,120,NA,NA,2,NA,rebrote,NA,f,ADULTO,25,seedling_large,juvenile,size120,SJ2
26161,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,135,NA,NA,2,NA,rebrote,NA,f,ADULTO,28,sapling_small,juvenile,size150,SJ2
26176,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,140,180,150,0,NA,rebrote,NA,t,ADULTO,29,sapling_small,juvenile,size150,SJ2
26142,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,140,NA,NA,2,30,rebrote,NA,f,ADULTO,29,sapling_small,juvenile,size150,SJ2
26143,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,140,NA,NA,2,20,rebrote,NA,f,ADULTO,29,sapling_small,juvenile,size150,SJ2
26165,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,150,140,100,3,20,rebrote,NA,f,ADULTO,31,sapling_large,juvenile,size150,SJ2
26146,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,150,NA,NA,4,NA,rebrote,NA,f,ADULTO,31,sapling_large,juvenile,size150,SJ2
26149,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,150,NA,NA,2,10,rebrote,NA,f,ADULTO,31,sapling_small,juvenile,size150,SJ2
26126,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,160,NA,NA,1,NA,rebrote,NA,f,ADULTO,33,sapling_small,juvenile,size500,SJ2
26141,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,180,NA,NA,3,30,rebrote,NA,f,ADULTO,37,sapling_large,juvenile,size500,SJ2
26147,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,190,NA,NA,4,NA,rebrote,NA,f,ADULTO,40,sapling_large,juvenile,size500,SJ2
26168,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,30,300,200,0,NA,rebrote,NA,t,JUVENIL,7,seedling_large,juvenile,size30,SJ2
26154,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,350,NA,NA,12,NA,semilla,NA,f,ADULTO,72,tree_small,adult,size500,SJ2
26138,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,40,20,20,0,NA,rebrote,NA,f,JUVENIL,9,seedling_large,juvenile,size60,SJ2
26169,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,40,130,110,0,NA,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
26171,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,40,160,140,0,NA,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
26173,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,40,170,150,0,NA,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
26151,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,45,NA,NA,1,NA,rebrote,NA,f,JUVENIL,10,seedling_large,juvenile,size60,SJ2
26153,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,450,NA,NA,11,NA,semilla,NA,f,ADULTO,93,tree_small,adult,size500,SJ2
26123,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,50,170,160,0,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
26152,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,50,NA,NA,1,50,rebrote,NA,f,JUVENIL,11,seedling_large,juvenile,size60,SJ2
26174,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,60,280,160,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
26163,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,650,NA,NA,18,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,SJ2
26167,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,70,250,200,0,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ2
26122,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,700,NA,NA,16,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ2
26164,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,700,NA,NA,22,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ2
26157,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,700,NA,NA,18,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ2
26159,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,750,NA,NA,18,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,SJ2
26136,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,80,50,40,1,20,rebrote,NA,f,JUVENIL,17,seedling_large,juvenile,size90,SJ2
26155,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,80,NA,NA,2,NA,rebrote,NA,f,JUVENIL,17,seedling_large,juvenile,size90,SJ2
26139,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,800,NA,NA,18,NA,semilla,NA,f,ADULTO,165,tree_medium,adult,size1000,SJ2
26133,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,85,50,40,1,NA,rebrote,NA,f,JUVENIL,18,seedling_large,juvenile,size90,SJ2
26134,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,90,45,30,1,NA,rebrote,NA,f,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26150,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,90,NA,NA,1,10,rebrote,NA,f,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26170,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,90,400,300,0,NA,rebrote,NA,t,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26175,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,90,400,300,0,NA,rebrote,NA,t,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26132,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,90,110,70,1,NA,rebrote,NA,f,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26125,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,900,NA,NA,26,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
26130,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,950,NA,NA,21,NA,semilla,NA,f,ADULTO,195,tree_medium,adult,size1000,SJ2
26137,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,950,NA,NA,27,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ2
26144,1652,ROBLEDAL,ROBLEDAL,SANJUAN,A038,roble,950,NA,NA,31,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ2
26210,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,110,100,70,2,NA,rebrote,NA,f,ADULTO,23,seedling_large,juvenile,size120,SJ2
26203,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,140,NA,NA,2,NA,semilla,NA,f,ADULTO,29,sapling_small,juvenile,size150,SJ2
26178,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,20,30,30,0,NA,rebrote,NA,f,JUVENIL,5,seedling_small,juvenile,size30,SJ2
26186,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,200,NA,NA,5,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ2
26181,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,300,NA,NA,10,NA,semilla,NA,f,ADULTO,62,tree_small,adult,size500,SJ2
26208,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,350,NA,NA,14,NA,semilla,NA,f,ADULTO,72,tree_medium,adult,size500,SJ2
26204,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,40,80,40,0,NA,rebrote,NA,f,JUVENIL,9,seedling_large,juvenile,size60,SJ2
26213,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,40,130,130,0,NA,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
26207,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,400,NA,NA,16,NA,semilla,NA,f,ADULTO,83,tree_medium,adult,size500,SJ2
26177,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,450,NA,NA,16,NA,semilla,NA,f,ADULTO,93,tree_medium,adult,size500,SJ2
26182,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,450,NA,NA,13,NA,semilla,NA,f,ADULTO,93,tree_medium,adult,size500,SJ2
26180,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,450,NA,NA,13,NA,semilla,NA,f,ADULTO,93,tree_medium,adult,size500,SJ2
26195,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,50,100,80,0,10,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
26197,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,50,90,80,0,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
26200,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,50,170,100,0,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
26215,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,50,120,90,0,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
26211,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,500,NA,NA,19,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,SJ2
26179,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,550,NA,NA,14,NA,semilla,NA,f,ADULTO,113,tree_medium,adult,size750,SJ2
26183,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,550,NA,NA,21,NA,semilla,NA,f,ADULTO,113,tree_medium,adult,size750,SJ2
26209,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,550,NA,NA,17,NA,semilla,NA,f,ADULTO,113,tree_medium,adult,size750,SJ2
26194,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,60,170,90,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
26214,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,60,160,100,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
26212,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,600,NA,NA,19,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ2
26199,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,70,180,160,0,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ2
26216,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,70,500,350,0,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ2
26184,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,700,NA,NA,23,NA,semilla,NA,f,ADULTO,144,tree_large,adult,size750,SJ2
26202,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,700,NA,NA,18,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ2
26205,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,700,NA,NA,16,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ2
26189,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,75,NA,NA,1,NA,rebrote,NA,f,JUVENIL,16,seedling_large,juvenile,size90,SJ2
26185,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,750,NA,NA,22,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,SJ2
26206,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,750,NA,NA,18,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,SJ2
26196,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,80,240,190,0,NA,rebrote,NA,t,JUVENIL,17,seedling_large,juvenile,size90,SJ2
26198,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,80,220,140,0,10,rebrote,NA,t,JUVENIL,17,seedling_large,juvenile,size90,SJ2
26217,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,80,250,150,0,NA,rebrote,NA,t,JUVENIL,17,seedling_large,juvenile,size90,SJ2
26188,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,800,NA,NA,19,NA,semilla,NA,f,ADULTO,165,tree_medium,adult,size1000,SJ2
26190,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,85,NA,NA,2,NA,rebrote,NA,f,JUVENIL,18,seedling_large,juvenile,size90,SJ2
26192,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,850,NA,NA,25,NA,semilla,NA,f,ADULTO,175,tree_large,adult,size1000,SJ2
26193,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,90,300,200,0,NA,rebrote,NA,t,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26201,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,90,120,100,0,NA,rebrote,NA,t,JUVENIL,19,seedling_large,juvenile,size90,SJ2
26187,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,95,NA,NA,1,NA,rebrote,NA,f,JUVENIL,20,seedling_large,juvenile,size120,SJ2
26191,1583,ROBLEDAL,ROBLEDAL,SANJUAN,A039,roble,950,NA,NA,28,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ2
25925,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,100,NA,NA,1,NA,rebrote,NA,f,ADULTO,21,seedling_large,juvenile,size120,SJ2
25876,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,1000,NA,NA,25,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ2
25868,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,110,80,50,2,NA,rebrote,NA,f,ADULTO,23,seedling_large,juvenile,size120,SJ2
25869,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,110,50,40,2,NA,rebrote,NA,f,ADULTO,23,seedling_large,juvenile,size120,SJ2
25873,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,110,140,120,0,NA,rebrote,NA,f,ADULTO,23,seedling_large,juvenile,size120,SJ2
25874,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,110,190,150,0,10,rebrote,NA,t,ADULTO,23,seedling_large,juvenile,size120,SJ2
25928,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,1100,NA,NA,27,NA,semilla,NA,f,ADULTO,226,tree_large,adult,size1250,SJ2
25892,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,120,130,80,3,NA,semilla,NA,f,ADULTO,25,sapling_large,juvenile,size120,SJ2
25926,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,1200,NA,NA,24,NA,semilla,NA,f,ADULTO,247,tree_large,adult,size1250,SJ2
25907,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,130,NA,NA,2,NA,rebrote,NA,f,ADULTO,27,sapling_small,juvenile,size150,SJ2
25897,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,140,90,70,1,NA,rebrote,NA,f,ADULTO,29,sapling_small,juvenile,size150,SJ2
25905,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,140,80,70,2,NA,rebrote,NA,f,ADULTO,29,sapling_small,juvenile,size150,SJ2
25890,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,140,NA,NA,3,NA,semilla,NA,f,ADULTO,29,sapling_large,juvenile,size150,SJ2
25894,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,16,NA,NA,0,NA,semilla,4,f,JUVENIL,4,seedling_small,juvenile,size30,SJ2
25885,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,180,NA,NA,3,NA,semilla,NA,f,ADULTO,37,sapling_large,juvenile,size500,SJ2
25906,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,190,NA,NA,3,NA,semilla,NA,f,ADULTO,40,sapling_large,juvenile,size500,SJ2
25879,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,195,NA,NA,4,NA,semilla,NA,f,ADULTO,41,sapling_large,juvenile,size500,SJ2
25893,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,20,NA,NA,0,NA,semilla,4,f,JUVENIL,5,seedling_small,juvenile,size30,SJ2
25870,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,30,70,40,0,NA,rebrote,NA,t,JUVENIL,7,seedling_large,juvenile,size30,SJ2
25917,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,30,150,60,0,NA,rebrote,NA,t,JUVENIL,7,seedling_large,juvenile,size30,SJ2
25923,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,30,90,80,0,NA,rebrote,NA,t,JUVENIL,7,seedling_large,juvenile,size30,SJ2
25931,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,30,70,50,0,NA,rebrote,NA,t,JUVENIL,7,seedling_large,juvenile,size30,SJ2
25886,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,350,NA,NA,8,NA,semilla,NA,f,ADULTO,72,tree_small,adult,size500,SJ2
25880,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,40,30,20,0,NA,rebrote,NA,f,JUVENIL,9,seedling_large,juvenile,size60,SJ2
25915,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,40,60,50,0,10,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
25918,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,40,120,80,0,NA,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
25930,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,40,120,90,0,NA,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
25875,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,45,40,30,0,NA,rebrote,NA,f,JUVENIL,10,seedling_large,juvenile,size60,SJ2
25903,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,450,NA,NA,16,NA,semilla,NA,f,ADULTO,93,tree_medium,adult,size500,SJ2
25871,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,48,50,30,0,NA,rebrote,NA,t,JUVENIL,10,seedling_large,juvenile,size60,SJ2
25882,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,20,18,0,NA,rebrote,NA,f,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25909,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,40,30,1,60,rebrote,NA,f,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25910,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,150,140,0,NA,rebrote,NA,f,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25912,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,40,30,0,NA,rebrote,NA,f,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25913,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,100,90,0,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25914,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,110,60,0,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25920,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,160,120,0,20,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25921,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,120,90,0,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25924,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,50,80,70,0,20,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25888,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,550,NA,NA,19,NA,semilla,NA,f,ADULTO,113,tree_medium,adult,size750,SJ2
25901,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,550,NA,NA,14,NA,semilla,NA,f,ADULTO,113,tree_medium,adult,size750,SJ2
25922,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,60,150,140,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
25932,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,60,90,80,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
25934,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,60,190,150,0,10,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
25872,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,600,NA,NA,22,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ2
25883,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,600,NA,NA,18,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ2
25927,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,600,NA,NA,17,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ2
25900,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,70,45,40,1,NA,rebrote,NA,f,JUVENIL,15,seedling_large,juvenile,size90,SJ2
25911,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,70,90,80,2,50,rebrote,NA,f,JUVENIL,15,seedling_large,juvenile,size90,SJ2
25916,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,70,300,160,0,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ2
25929,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,70,170,130,0,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ2
25933,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,70,30,30,1,20,rebrote,NA,f,JUVENIL,15,seedling_large,juvenile,size90,SJ2
25865,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,700,NA,NA,25,NA,semilla,NA,f,ADULTO,144,tree_large,adult,size750,SJ2
25902,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,700,NA,NA,21,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ2
25895,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,75,80,80,1,NA,rebrote,NA,f,JUVENIL,16,seedling_large,juvenile,size90,SJ2
25898,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,8,NA,NA,0,NA,semilla,2,f,JUVENIL,2,seedling_small,juvenile,size30,SJ2
25887,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,80,80,60,2,NA,rebrote,NA,f,JUVENIL,17,seedling_large,juvenile,size90,SJ2
25904,1629,ROBLEDAL,ROBLEDAL,SANJUAN,A040,roble,80,60,50,1,NA,rebrote,NA,f,JUVENIL,17,seedling_large,juvenile,size90,SJ2
